Airline,Travel Date,Return Date,Departure,Arrival,Price,Total Travel Time,Stops,Layover City,Layover Time,Collection Date
Turkish Airlines,2024-07-17,2024-07-25,8:40pm,5:55pm,"$2,443",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
United,2024-07-18,2024-07-26,7:58pm,4:05am,"$1,500",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-18,2024-07-26,6:00am,6:45pm,"$1,500",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-07-18,2024-07-26,6:00am,4:05am,"$1,511",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Delta,2024-07-18,2024-07-26,7:54am,3:30pm,"$1,931",18 hours 36 minutes,One,Seattle,1 hour 48 minutes,2024-07-03
Japan Airlines,2024-07-18,2024-07-26,12:00pm,8:55pm,"$2,193",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-18,2024-07-26,5:45pm,4:10am,"$2,002",21 hours 25 minutes,One,Seattle,5 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-18,2024-07-26,6:00am,5:00pm,"$2,207",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-07-18,2024-07-26,5:45pm,5:10am,"$2,002",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
Korean Air,2024-07-18,2024-07-26,7:00am,5:50pm,"$1,989",21 hours 50 minutes,Two,"Minneapolis, Seoul","2 hours 5 minutes, 0 hours 50 minutes",2024-07-03
Korean Air,2024-07-18,2024-07-26,12:10pm,9:25am,"$2,293",32 hours 15 minutes,One,Seoul,15 hours 10 minutes,2024-07-03
Japan Airlines,2024-07-18,2024-07-26,12:00pm,8:55pm,"$2,802",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-18,2024-07-26,3:59pm,4:40am,"$1,891",23 hours 41 minutes,Two,"Seattle, San Francisco","1 hour 48 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-07-18,2024-07-26,2:30pm,4:40am,"$1,864",25 hours 10 minutes,Two,"Seattle, San Francisco","3 hours 17 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-07-18,2024-07-26,2:30pm,4:40am,"$1,864",25 hours 10 minutes,Two,"Seattle, San Francisco","2 hours 3 minutes, 3 hours 55 minutes",2024-07-03
multipleAirlines,2024-07-18,2024-07-26,2:30pm,4:40am,"$1,864",25 hours 10 minutes,Two,"Seattle, San Francisco","1 hour 3 minutes, 4 hours 54 minutes",2024-07-03
Turkish Airlines,2024-07-18,2024-07-26,8:40pm,5:55pm,"$2,411",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
multipleAirlines,2024-07-18,2024-07-26,2:15pm,4:40am,"$1,891",25 hours 25 minutes,Two,"Portland, San Francisco","0 hours 46 minutes, 6 hours 0 minutes",2024-07-03
multipleAirlines,2024-07-18,2024-07-26,2:15pm,4:40am,"$1,891",25 hours 25 minutes,Two,"Portland, San Francisco","3 hours 45 minutes, 3 hours 3 minutes",2024-07-03
Cathay Pacific,2024-07-18,2024-07-26,9:17pm,9:00am,"$2,125",22 hours 43 minutes,Two,"San Francisco, Hong Kong","1 hour 58 minutes, 1 hour 0 minutes",2024-07-03
multipleAirlines,2024-07-18,2024-07-26,9:17pm,8:55am,"$2,104",22 hours 38 minutes,Two,"San Francisco, Hong Kong","1 hour 58 minutes, 1 hour 5 minutes",2024-07-03
Korean Air,2024-07-18,2024-07-26,12:10pm,9:25am,"$2,588",32 hours 15 minutes,One,Seoul,15 hours 10 minutes,2024-07-03
Cathay Pacific,2024-07-18,2024-07-26,9:17pm,8:55am,"$2,125",22 hours 38 minutes,Two,"San Francisco, Hong Kong","1 hour 58 minutes, 1 hour 5 minutes",2024-07-03
multipleAirlines,2024-07-18,2024-07-26,3:59pm,5:10am,"$1,953",24 hours 11 minutes,Two,"Seattle, Los Angeles","2 hours 1 minutes, 1 hour 50 minutes",2024-07-03
multipleAirlines,2024-07-18,2024-07-26,3:59pm,5:10am,"$1,953",24 hours 11 minutes,Two,"Seattle, Los Angeles","1 hour 1 minutes, 2 hours 50 minutes",2024-07-03
Cathay Pacific,2024-07-18,2024-07-26,9:45pm,9:55am,"$2,125",23 hours 10 minutes,Two,"Los Angeles, Hong Kong","2 hours 23 minutes, 1 hour 15 minutes",2024-07-03
United,2024-07-19,2024-07-27,7:58pm,4:05am,"$1,540",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-19,2024-07-27,6:00am,6:45pm,"$1,540",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-07-19,2024-07-27,6:00am,4:05am,"$1,551",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Delta,2024-07-19,2024-07-27,7:54am,3:15pm,"$2,019",18 hours 21 minutes,One,Seattle,1 hour 33 minutes,2024-07-03
Korean Air,2024-07-19,2024-07-27,12:10pm,12:10pm,"$2,070",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
Korean Air,2024-07-19,2024-07-27,10:30am,12:10pm,"$2,070",36 hours 40 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
multipleAirlines,2024-07-19,2024-07-27,6:00am,5:00pm,"$2,377",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
Delta,2024-07-19,2024-07-27,12:10pm,12:10pm,"$2,104",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
Delta,2024-07-19,2024-07-27,3:09pm,3:25pm,"$2,039",35 hours 16 minutes,One,Seattle,18 hours 30 minutes,2024-07-03
China Airlines,2024-07-19,2024-07-27,6:20am,9:20pm,"$2,194",26 hours 0 minutes,One,Los Angeles,9 hours 22 minutes,2024-07-03
Japan Airlines,2024-07-19,2024-07-27,12:25pm,11:35am,"$2,238",34 hours 10 minutes,One,Tokyo,17 hours 0 minutes,2024-07-03
multipleAirlines,2024-07-19,2024-07-27,7:58pm,5:15am,"$2,562",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-07-19,2024-07-27,7:45pm,5:10am,"$2,590",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-19,2024-07-27,2:30pm,5:10am,"$2,315",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
multipleAirlines,2024-07-19,2024-07-27,7:58pm,4:50am,"$2,637",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
multipleAirlines,2024-07-19,2024-07-27,7:30pm,11:30am,"$1,880",27 hours 0 minutes,Two,"Los Angeles, Seoul","2 hours 19 minutes, 6 hours 0 minutes",2024-07-03
Korean Air,2024-07-19,2024-07-27,7:00am,5:50pm,"$2,076",21 hours 50 minutes,Two,"Minneapolis, Seoul","2 hours 5 minutes, 0 hours 50 minutes",2024-07-03
Japan Airlines,2024-07-19,2024-07-27,12:00pm,8:55pm,"$2,730",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
Delta,2024-07-19,2024-07-27,7:00am,5:50pm,"$2,108",21 hours 50 minutes,Two,"Minneapolis, Seoul","2 hours 5 minutes, 0 hours 50 minutes",2024-07-03
United,2024-07-19,2024-07-27,7:58pm,6:45pm,"$2,333",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
multipleAirlines,2024-07-19,2024-07-27,2:30pm,4:40am,"$1,911",25 hours 10 minutes,Two,"Seattle, San Francisco","2 hours 3 minutes, 3 hours 55 minutes",2024-07-03
multipleAirlines,2024-07-19,2024-07-27,2:30pm,4:40am,"$1,911",25 hours 10 minutes,Two,"Seattle, San Francisco","1 hour 3 minutes, 4 hours 54 minutes",2024-07-03
multipleAirlines,2024-07-19,2024-07-27,2:30pm,4:40am,"$1,911",25 hours 10 minutes,Two,"Seattle, San Francisco","3 hours 17 minutes, 2 hours 40 minutes",2024-07-03
Turkish Airlines,2024-07-19,2024-07-27,8:40pm,5:55pm,"$2,468",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
Japan Airlines,2024-07-19,2024-07-27,11:30am,11:35am,"$2,527",35 hours 5 minutes,One,Tokyo,18 hours 15 minutes,2024-07-03
United,2024-07-20,2024-07-28,7:58pm,4:05am,"$1,583",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-20,2024-07-28,6:00am,6:45pm,"$1,583",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-07-20,2024-07-28,6:00am,4:05am,"$1,596",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Delta,2024-07-20,2024-07-28,7:54am,3:25pm,"$2,132",18 hours 31 minutes,One,Seattle,1 hour 43 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-28,5:45pm,4:10am,"$2,159",21 hours 25 minutes,One,Seattle,5 hours 10 minutes,2024-07-03
Korean Air,2024-07-20,2024-07-28,10:30am,12:10pm,"$2,180",36 hours 40 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-28,5:45pm,5:10am,"$2,159",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-28,6:00am,5:00pm,"$2,483",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
Korean Air,2024-07-20,2024-07-28,10:30am,12:10pm,"$2,318",36 hours 40 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-28,2:27pm,4:10am,"$2,159",24 hours 43 minutes,One,Seattle,8 hours 30 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-28,3:59pm,5:10am,"$2,159",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-28,3:59pm,4:10am,"$2,159",23 hours 11 minutes,One,Seattle,6 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-28,2:27pm,5:10am,"$2,159",25 hours 43 minutes,One,Seattle,9 hours 30 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-28,7:58pm,5:15am,"$2,483",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
Delta,2024-07-20,2024-07-28,3:09pm,3:30pm,"$2,151",35 hours 21 minutes,One,Seattle,18 hours 35 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-28,7:58pm,4:50am,"$2,483",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-28,7:58pm,11:30am,"$1,880",26 hours 32 minutes,Two,"San Francisco, Seoul","1 hour 43 minutes, 6 hours 0 minutes",2024-07-03
Asiana Airlines,2024-07-20,2024-07-28,7:58pm,11:30am,"$1,931",26 hours 32 minutes,Two,"San Francisco, Seoul","1 hour 43 minutes, 6 hours 0 minutes",2024-07-03
Japan Airlines,2024-07-20,2024-07-28,12:00pm,2:30pm,"$2,472",37 hours 30 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-28,3:59pm,4:40am,"$2,048",23 hours 41 minutes,Two,"Seattle, San Francisco","1 hour 48 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-07-20,2024-07-28,2:27pm,4:40am,"$2,021",25 hours 13 minutes,Two,"Seattle, San Francisco","1 hour 5 minutes, 4 hours 54 minutes",2024-07-03
